"fare_amount","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","year","month","day","dayofweek","hour","timeofday","dist"
9,-73.990694,40.756119,-73.988242,40.776462,1,2014,3,5,4,7,"Morning",2.27144441104235
6,-73.949358,40.78145,-73.95323,40.788427,5,2014,7,17,5,12,"Mid-Day",0.841516314299353
3.7,-74.006673,40.731633,-74.002553,40.73957,1,2009,3,27,6,19,"Night",0.94836871789971
9.3,-73.98042,40.738584,-73.985831,40.762835,1,2009,9,13,1,11,"Mid-Day",2.73483905611833
6.5,-73.98179,40.740678,-73.997952,40.751665,1,2011,4,16,7,6,"Morning",1.82928739520322
6.9,-73.914982,40.802608,-73.917997,40.805943,4,2011,8,24,4,19,"Night",0.44935175830425
6.9,-74.005199,40.718328,-73.999876,40.738835,1,2011,12,17,7,13,"Mid-Day",2.32397058388348
10.5,-73.994055,40.728481,-73.984749,40.747618,4,2014,4,21,2,11,"Mid-Day",2.26778697908089
9.5,-73.95553,40.779415,-73.955432,40.771062,1,2014,9,23,3,16,"Evening",0.928847880031594
8,-73.987535,40.770937,-73.976467,40.785517,1,2014,12,18,5,13,"Mid-Day",1.86999451242772
14.1,-73.97902,40.76506,-73.907075,40.768216,2,2010,4,19,2,22,"Night",6.06909604947595
6.9,-73.998242,40.722792,-73.98832,40.739472,1,2012,4,24,3,18,"Night",2.03445129159195
6,-73.988567,40.758895,-73.990317,40.751725,1,2012,11,4,1,17,"Evening",0.810779562847797
47.8,-73.863595,40.768877,-74.015418,40.715895,5,2012,12,24,2,15,"Evening",14.0821897400092
13.5,-73.981373,40.675132,-73.935458,40.667308,2,2013,1,5,7,23,"Night",3.96886419964895
6.5,-73.965936,40.765267,-73.975515,40.752259,1,2013,12,22,1,14,"Evening",1.65622256798728
13.7,-73.963855,40.710543,-73.967004,40.684248,1,2009,9,12,7,1,"Night",2.93589770079525
5.7,-73.997523,40.725677,-73.991108,40.717825,2,2010,12,5,1,17,"Evening",1.02692247099174
24,-73.983892,40.771032,-74.007322,40.706367,1,2014,3,18,3,14,"Evening",7.45646575630253
10,-73.96863556,40.75455475,-73.98103333,40.73548126,1,2015,1,29,5,17,"Evening",2.36409694181881
11.3,-73.9878192,40.7450815,-73.9869519,40.7421987,1,2010,9,5,1,13,"Mid-Day",0.328774552107386
4.1,-73.9794,40.7311,-73.9815,40.7248,2,2011,12,15,5,7,"Morning",0.722532604842048
4.5,-73.989463,40.762632,-73.986385,40.756594,1,2012,11,3,7,22,"Night",0.719707762521875
4,-73.984796,40.768311,-73.978326,40.766625,2,2014,3,22,7,10,"Mid-Day",0.576223018721461
6,-73.98468,40.76854,-73.9893,40.7587,1,2014,12,6,7,4,"Morning",1.16128306697033
4,-73.982024,40.743279,-73.986704,40.739732,2,2014,12,8,2,14,"Evening",0.557687851999765
3.3,-73.959776,40.781207,-73.953643,40.778682,1,2009,7,19,1,10,"Mid-Day",0.587787514837528
8.9,-73.995898,40.743993,-73.99006,40.724827,3,2010,5,5,4,22,"Night",2.18719229910734
12.1,-73.99624,40.763293,-73.954369,40.78818,1,2010,8,16,2,18,"Night",4.48205551278498
4.1,-73.981549,40.778887,-73.97741,40.786181,1,2011,5,25,4,7,"Morning",0.882754386489886
16.9,-73.977079,40.747147,-73.995893,40.691021,1,2011,7,29,6,20,"Night",6.43919422602838
6.1,-73.980869,40.747803,-73.989809,40.750991,4,2009,4,16,5,14,"Evening",0.832349591460165
20.1,-73.997348,40.736588,-73.936828,40.793917,2,2011,9,16,6,9,"Mid-Day",8.16179321903973
15,-73.951868,40.71417,-73.99248,40.685147,2,2013,12,21,7,3,"Morning",4.70490995596902
4.5,-73.956643,40.775186,-73.956789,40.77921,1,2014,3,24,2,16,"Evening",0.447617236395236
4.1,-73.996362,40.726878,-74.003482,40.730755,1,2010,12,18,7,19,"Night",0.738784812852128
10,-73.9873,40.761334,-74.007684,40.740804,2,2012,9,12,4,21,"Night",2.8565085169883
8.5,-73.99584,40.726507,-73.975442,40.756382,6,2013,5,21,3,13,"Mid-Day",3.74012926314433
8,-74.001133,40.757075,-73.987793,40.744902,2,2014,10,27,2,16,"Evening",1.75923041882781
9.3,-73.997868,40.736572,-74.009373,40.708923,1,2009,3,31,3,18,"Night",3.22368335589242
13.7,-73.993563,40.749847,-73.959852,40.779517,1,2009,7,13,2,7,"Morning",4.35257370669275
6.1,-73.954912,40.764853,-73.9683,40.760812,1,2010,7,1,5,13,"Mid-Day",1.21378733831877
6.1,-73.991295,40.748947,-74.001388,40.756398,6,2010,11,28,1,17,"Evening",1.18710986210578
19.3,-74.064055,40.57131,-74.06321,40.54387,1,2009,8,2,1,4,"Morning",3.05202375441071
4.9,-73.974325,40.753542,-73.981453,40.762903,1,2009,12,21,2,20,"Night",1.20162713939316
9.5,-73.987087,40.750595,-73.972875,40.763382,1,2012,11,29,5,18,"Night",1.85865509841131
6,-73.981253,40.780702,-73.98186,40.773192,2,2014,9,18,5,18,"Night",0.836636592871865
39.3,-73.987085,40.75071,-73.824257,40.754118,1,2011,3,7,2,7,"Morning",13.7209386994349
49.8,-73.778523,40.646698,-73.976322,40.759737,1,2011,3,7,2,7,"Morning",20.8807007348109
21.7,-74.009472,40.70214,-73.959185,40.783245,1,2011,4,29,6,12,"Mid-Day",9.96397087793701
4.1,-73.996372,40.761708,-73.987077,40.76435,1,2011,7,11,2,21,"Night",0.836141425909145
23,-73.963182,40.716967,-73.990822,40.76605,1,2012,10,23,3,21,"Night",5.93378734216906
24.9,-73.969946,40.76141,-74.020381,40.64582,1,2009,4,4,7,6,"Morning",13.5379163823047
5.3,-74.00482,40.740775,-73.998542,40.751097,1,2011,5,9,2,22,"Night",1.26374351438258
8.5,-73.984228,40.740218,-73.97146,40.754993,5,2012,6,1,6,9,"Mid-Day",1.96367329336225
5.5,-73.992702,40.761844,-73.99261,40.751897,1,2014,8,30,7,22,"Night",1.10608307991934
5.7,-73.969816,40.762621,-73.961823,40.776758,1,2009,2,25,4,13,"Mid-Day",1.71001278171194
4.1,-74.00423,40.752597,-74.007758,40.745337,1,2012,5,12,7,4,"Morning",0.860242716186926
6.5,-73.96565,40.765727,-73.974397,40.75109,2,2013,3,28,5,21,"Night",1.78653991668063
6,-73.977993,40.725337,-73.991885,40.723975,2,2013,1,1,3,11,"Mid-Day",1.18042721233726
8.5,-74.001838,40.722812,-73.98971,40.728672,1,2014,8,29,6,20,"Night",1.21205480415463
10.5,-73.949044,40.724389,-73.989405,40.716802,1,2009,9,25,6,2,"Night",3.50446826353065
5.5,-73.960285,40.775937,-73.963045,40.76994,1,2012,11,21,4,10,"Mid-Day",0.706177689340324
8.5,-73.961812,40.770944,-73.987267,40.744744,1,2009,10,22,5,7,"Morning",3.61719989387545
16.1,-73.9763359,40.7541575,-73.9798464,40.7461334,1,2011,6,29,4,23,"Night",0.939967012357068
12.5,-73.962122,40.779353,-74.002813,40.760525,4,2012,6,22,6,14,"Evening",4.01561606159691
9.5,-73.978632,40.736803,-73.957081,40.772454,2,2013,1,4,6,0,"Night",4.36006662146952
3.3,-74.007161,40.743643,-74.001264,40.748959,1,2009,4,21,3,13,"Mid-Day",0.772139588615919
6.9,-73.988025,40.74799,-73.973207,40.764078,2,2011,8,2,3,20,"Night",2.18127752009556
13.7,-73.954364,40.788213,-73.976489,40.737689,1,2012,5,1,3,10,"Mid-Day",5.91897644610772
7.3,-73.98908,40.747693,-73.98848,40.75478,5,2009,9,24,5,18,"Night",0.789657541716162
3.7,-73.964557,40.791967,-73.970203,40.789853,5,2010,8,29,1,16,"Evening",0.530261364135012
5.3,-73.988649,40.744856,-73.990082,40.756782,2,2012,1,8,1,2,"Night",1.33159327296747
14.9,-73.986083,40.722582,-73.955058,40.725992,1,2012,5,4,6,1,"Night",2.64182770936707
4,-73.994074,40.750932,-73.989232,40.755376,1,2013,2,18,2,7,"Morning",0.640728234847246
5.3,-73.981164,40.764154,-73.969533,40.76054,3,2011,3,26,7,14,"Evening",1.05880743215292
8.9,-73.97916,40.734512,-73.986382,40.728607,2,2011,7,23,7,13,"Mid-Day",0.895232675516895
14.1,-74.008368,40.705507,-73.981483,40.746265,1,2011,11,1,3,19,"Night",5.06679973966797
22,-73.95468,40.76563,-74.002825,40.723502,1,2013,7,18,5,18,"Night",6.19632452873337
9,-73.870985,40.77363,-73.897353,40.758825,1,2013,7,24,4,19,"Night",2.76429065607861
8,-73.991485,40.750072,-73.975217,40.759147,1,2013,10,12,7,20,"Night",1.70174452783273
17.5,-74.001702,40.715635,-73.966568,40.675601,2,2014,3,6,5,19,"Night",5.34696900721849
7.8,-73.961703,40.774184,-73.967473,40.753725,1,2009,1,24,7,23,"Night",2.3262595547339
6,-73.982425,40.742692,-73.989822,40.733535,6,2013,12,20,6,0,"Night",1.19379766254879
6.5,-74.002918,40.744046,-73.998107,40.760816,1,2014,4,19,7,20,"Night",1.90826617553504
4.1,-73.976897,40.789995,-73.97707,40.78515,1,2010,11,25,5,8,"Morning",0.538936263844693
7,-73.997077,40.742122,-73.986389,40.731264,1,2013,8,7,4,14,"Evening",1.50619451201498
9.3,-73.987841,40.755368,-73.993422,40.729426,1,2010,2,18,5,9,"Mid-Day",2.92268664011599
27,-73.988127,40.752582,-73.94556,40.834847,1,2013,11,8,6,11,"Mid-Day",9.82427694368317
7,-73.985302,40.747412,-73.979212,40.756157,1,2014,7,27,1,12,"Mid-Day",1.0994188141419
6.1,-73.990143,40.74257,-73.985558,40.729162,1,2010,6,6,1,13,"Mid-Day",1.54013742852472
8.5,-73.996427,40.725257,-73.984365,40.741592,1,2014,1,10,6,18,"Night",2.08137271324974
7.5,-73.97931671,40.74411392,-73.96424103,40.76303864,5,2015,1,13,3,20,"Night",2.45779987647574
4.5,-73.967535,40.756143,-73.961182,40.765898,2,2010,9,19,1,2,"Night",1.20949973157324
22.5,-74.011257,40.723648,-73.956115,40.778608,1,2010,11,22,2,9,"Mid-Day",7.67613911490829
4.1,-73.973003,40.754366,-73.9812,40.749519,1,2011,9,2,6,18,"Night",0.875918774821901
13,-73.98518,40.755604,-73.980443,40.724783,1,2012,10,1,2,18,"Night",3.45029773520009
9,-73.969172,40.754266,-73.995756,40.753197,2,2012,12,25,3,23,"Night",2.24239365174202
7.5,-73.978432,40.75623,-73.995655,40.733042,1,2013,9,14,7,0,"Night",2.9585983030238
6,-73.96586609,40.76542664,-73.95101929,40.77469635,1,2015,4,14,3,17,"Evening",1.62037964422215
5.3,-73.98866,40.753873,-73.977287,40.760408,1,2012,3,2,6,17,"Evening",1.20235635094282
27,-73.781934,40.644756,-73.815345,40.718153,1,2013,7,20,7,10,"Mid-Day",8.63397408237739
7,-73.979702,40.758576,-73.968906,40.755063,2,2013,11,23,7,21,"Night",0.989685552757886
6.5,-73.95186,40.769382,-73.951489,40.784462,2,2011,5,8,1,9,"Mid-Day",1.67711046614743
15.5,-73.972309537,40.758708491,-73.97525521,40.742070288,1,2014,8,27,4,19,"Night",1.86664955780492
10.1,-73.980237,40.770638,-73.996282,40.741105,1,2009,12,13,1,23,"Night",3.55114046487094
15.7,-73.990568,40.756157,-73.971028,40.764268,3,2010,3,18,5,9,"Mid-Day",1.87667418228642
10.5,-73.975322,40.751697,-73.99732,40.746947,1,2013,12,11,4,18,"Night",1.92687537683469
7.7,-73.994592,40.740477,-73.982392,40.766935,1,2009,10,12,2,11,"Mid-Day",3.11630842122054
21.3,-73.982783,40.769182,-74.01111,40.70098,2,2011,8,1,2,9,"Mid-Day",7.95042268237976
57.33,-73.971405,40.794463,-73.782834,40.643977,1,2014,1,11,7,7,"Morning",23.0772665915409
11.5,-73.98953,40.730067,-74.002597,40.755215,1,2014,2,17,2,15,"Evening",3.00521811750926
8.1,-73.99996,40.720667,-73.995825,40.691527,1,2009,4,8,4,0,"Night",3.25891313296179
29.3,-73.873075,40.774022,-73.947647,40.671009,2,2011,1,3,2,20,"Night",13.0651851353825
10.1,-73.948378,40.770453,-73.977613,40.725797,5,2011,1,31,2,23,"Night",5.54270046785335
30.5,-73.871118,40.773783,-73.9943,40.733717,1,2012,7,21,7,22,"Night",11.29196263014
13,-74.004321,40.706868,-73.97836,40.729109,1,2013,4,26,6,9,"Mid-Day",3.30200448983666
7,-73.967352,40.766312,-73.978315,40.766347,2,2014,3,5,4,23,"Night",0.923275805848227
5.5,-73.97963,40.752662,-73.99096,40.750242,2,2014,4,5,7,8,"Morning",0.991598788435794
4.9,-73.991635,40.750075,-73.993933,40.737877,1,2009,4,10,6,0,"Night",1.37010213701254
11.3,-74.00567,40.717857,-73.980467,40.763288,3,2011,12,15,5,23,"Night",5.47979867371145
8.9,-73.955158,40.782878,-73.967089,40.807055,1,2012,1,20,6,22,"Night",2.86984486502113
9,-73.957705,40.782477,-73.971852,40.760442,2,2013,4,1,2,7,"Morning",2.72445042218088
12.5,-73.97203,40.76056,-73.98599,40.74019,1,2014,10,7,3,18,"Night",2.55210913109849
10,-73.97835541,40.75263977,-73.99132538,40.73344803,1,2015,6,22,2,14,"Evening",2.39749619045151
5.3,-73.984453,40.72897,-74.000411,40.737509,1,2009,9,18,6,1,"Night",1.64605107046585
33.07,-73.862867,40.76894,-74.004552,40.741925,5,2010,6,16,4,18,"Night",12.3064476817591
7.5,-73.955792,40.778917,-73.968942,40.764092,1,2013,2,28,5,7,"Morning",1.98587248876199
10.5,-73.993747,40.751802,-74.00967,40.734007,5,2013,7,21,1,9,"Mid-Day",2.39056674351986
8.9,-73.993597,40.699865,-74.010274,40.679398,3,2010,7,8,5,20,"Night",2.67516499557435
9.7,-73.966255,40.7681,-73.995162,40.7367,1,2012,2,12,1,20,"Night",4.25673076994613
8.5,-73.950924,40.802453,-73.964354,40.781017,1,2013,7,16,3,16,"Evening",2.63812021103229
8.9,-73.950485,40.783367,-73.971191,40.757979,1,2010,2,3,4,8,"Morning",3.31810679139875
8.9,-73.973881,40.750339,-73.990998,40.737408,1,2010,3,1,2,12,"Mid-Day",2.03638883944345
4.5,-73.965242,40.755376,-73.975546,40.748782,1,2010,10,16,7,18,"Night",1.13620255054248
16.5,-74.008101,40.738714,-73.957694,40.766042,1,2011,4,21,5,19,"Night",5.22134472072042
22,-73.956374,40.803161,-73.990329,40.751459,4,2013,6,1,7,11,"Mid-Day",6.42070737392809
7,-73.973362,40.779732,-73.956927,40.770787,1,2013,6,27,5,14,"Evening",1.7042674803112
5,-73.96503448,40.77257919,-73.95742798,40.77602005,2,2015,1,13,3,18,"Night",0.746089859330937
4.1,-73.947673,40.778748,-73.953121,40.772372,1,2009,4,24,6,13,"Mid-Day",0.844453363404803
3.3,-73.961332,40.771793,-73.96025,40.768115,2,2009,8,26,4,12,"Mid-Day",0.419002266109197
6.9,-74.072833,40.749352,-73.960098,40.779245,1,2010,5,12,4,17,"Evening",10.0594918494252
13.7,-73.988918,40.743714,-74.002285,40.730003,1,2010,7,21,4,23,"Night",1.8954591371366
7.7,-73.993113,40.73679,-73.99153,40.717422,6,2012,5,16,4,20,"Night",2.15775053239384
25.7,-73.870612,40.773635,-73.948133,40.688765,3,2012,8,28,3,17,"Evening",11.477206257925
6.5,-73.956779,40.780998,-73.950297,40.771482,2,2009,5,19,3,19,"Night",1.19060946500828
10.9,-73.977732,40.726057,-73.994832,40.749377,1,2010,1,20,4,8,"Morning",2.96642528137674
9.3,-73.968206,40.762321,-73.986419,40.745168,2,2010,7,14,4,13,"Mid-Day",2.44774315722714
4.9,-73.96694,40.793672,-73.966112,40.804878,5,2010,12,9,5,19,"Night",1.24799804460119
5.7,-73.984966,40.724208,-73.990502,40.714504,1,2012,2,10,6,23,"Night",1.17558047486636
32,-74.013794,40.709242,-73.925817,40.756873,2,2013,2,23,7,11,"Mid-Day",9.11050212333885
5,-73.965674,40.754567,-73.973946,40.760627,1,2013,3,25,2,6,"Morning",0.969276810934644
14,-73.98168945,40.76052094,-74.0032196,40.71715546,2,2015,1,12,2,20,"Night",5.15192163147386
5,-73.991181,40.732858,-73.982434,40.727975,1,2014,11,7,6,14,"Evening",0.915445656339583
10.5,-73.996908,40.729738,-73.978318,40.7456,1,2012,4,28,7,19,"Night",2.35883003992343
3.7,-73.977804,40.789031,-73.979291,40.784887,1,2012,6,18,2,15,"Evening",0.477495479018564
10.5,-73.966933,40.693247,-73.999268,40.681768,2,2014,4,27,1,3,"Morning",3.01037021385945
4.9,-73.98178,40.762845,-73.968167,40.75934,2,2009,10,31,7,14,"Evening",1.2109632161648
7,-73.995025,40.739037,-73.995075,40.726052,1,2013,10,25,6,23,"Night",1.44387226886581
8.5,-73.987877,40.743895,-73.996927,40.725222,1,2014,3,27,5,15,"Evening",2.21193230923784
10.5,-73.953465,40.76721,-73.987501,40.728563,1,2012,3,25,1,12,"Mid-Day",5.16604530973277
18,-73.977182451,40.753375068,-73.981953905,40.7516823,1,2012,12,6,5,20,"Night",0.443811647142383
10.1,-73.9802106,40.7453214,-73.9745361,40.7554751,1,2011,6,9,5,19,"Night",1.2260575944521
8.5,-73.986888,40.742793,-73.974643,40.758362,2,2014,10,6,2,17,"Evening",2.01518694822875
10,-73.99988556,40.76166153,-73.97429657,40.78575134,2,2015,4,28,3,7,"Morning",3.43777903890039
15.3,-73.95856,40.768672,-73.992465,40.714902,1,2011,9,2,6,13,"Mid-Day",6.62623554886052
5.5,-73.971088,40.756551,-73.968846,40.763159,1,2012,10,9,3,13,"Mid-Day",0.758652415595596
5,-73.97457,40.759302,-73.97413,40.754582,1,2012,12,23,1,13,"Mid-Day",0.526146907740277
8,-73.9594574,40.7143631,-73.94874573,40.69012451,1,2015,4,8,4,0,"Night",2.84244676652717
7.3,-73.994082,40.751202,-73.972992,40.758662,1,2010,7,27,3,20,"Night",1.96056463530555
6,-73.94758,40.764308,-73.9307,40.764643,2,2013,4,4,5,13,"Mid-Day",1.4221053782966
21.5,-73.976135,40.788195,-74.007695,40.71631,1,2013,11,17,1,13,"Mid-Day",8.42373503070197
10,-73.978313,40.766609,-73.952168,40.786418,1,2014,3,16,1,14,"Evening",3.1142173360957
11,-73.987657,40.719783,-73.939767,40.69944,1,2009,2,26,5,23,"Night",4.62717787776703
18.5,-73.975041,40.790109,-73.983523,40.734176,1,2010,4,10,7,9,"Mid-Day",6.2603578985937
4.5,-73.962022,40.757492,-73.969403,40.764183,1,2010,11,30,3,11,"Mid-Day",0.969535186561484
5,-73.997287,40.721967,-73.989987,40.73404,1,2014,5,8,5,22,"Night",1.47667927275398
7.7,-73.97709,40.747203,-73.998015,40.740378,1,2009,5,24,1,17,"Evening",1.91924813365996
6.5,-73.9699,40.7533,-73.9893,40.7406,1,2011,12,14,4,1,"Night",2.15988691994135
39.83,-73.982287,40.762743,-73.87104,40.774179,1,2013,10,29,3,13,"Mid-Day",9.45446036023889
4.5,-73.979162,40.750311,-73.988678,40.754255,1,2014,3,19,4,8,"Morning",0.913702189697012
10,-73.98239136,40.7664299,-73.94722748,40.7757988,1,2015,5,9,7,21,"Night",3.13908195096123
2.5,-73.975876,40.745055,-73.97731,40.743063,1,2011,9,5,2,18,"Night",0.252302912187247
11.1,-73.999869,40.740098,-73.982287,40.76556,2,2009,4,2,5,19,"Night",3.19520052481294
4.1,-73.984405,40.76998,-73.978938,40.762342,1,2011,6,25,7,10,"Mid-Day",0.966076092368645
6,-73.992817,40.748317,-73.994277,40.741227,1,2014,6,5,5,12,"Mid-Day",0.797908850996007
9.3,-74.005754,40.745364,-73.983696,40.782114,2,2009,6,7,1,0,"Night",4.48886562703674
3.3,-73.973717,40.756962,-73.968339,40.758904,1,2009,12,12,7,13,"Mid-Day",0.501813015207145
3.3,-73.959827,40.762826,-73.954388,40.764358,2,2011,2,3,5,7,"Morning",0.488723471143863
7.7,-73.982828,40.698456,-73.959606,40.688963,2,2011,2,12,7,17,"Evening",2.22424748071207
9.5,-73.973032,40.743617,-73.950427,40.775357,1,2013,3,27,4,18,"Night",4.01011700127089
52,-73.982843,40.72346,-73.782875,40.643965,1,2014,8,12,3,10,"Mid-Day",19.0380595769717
4.5,-73.988642,40.736386,-73.998527,40.742104,1,2010,11,7,1,1,"Night",1.04778279731364
7.7,-74.000085,40.761444,-73.979883,40.756424,1,2011,4,7,5,11,"Mid-Day",1.79075591706409
8,-73.98007,40.758022,-73.967223,40.769297,2,2013,9,30,2,19,"Night",1.65604692979641
23.3,-73.986358,40.75869,-73.980195,40.670477,2,2009,5,4,2,20,"Night",9.82258178781896
12.1,-73.990275,40.735333,-73.989107,40.758568,1,2009,11,24,3,12,"Mid-Day",2.58548704476908
5.7,-74.00434,40.725618,-73.990368,40.737927,4,2010,11,5,6,16,"Evening",1.80536436812551
3.7,-73.978165,40.754003,-73.974043,40.760093,2,2012,6,9,7,8,"Morning",0.760992448629716
13.3,-73.945273,40.774302,-73.965185,40.766815,1,2010,9,18,7,2,"Night",1.87210995873838
35.83,-73.873825,40.773817,-73.975252,40.757537,2,2014,4,14,2,19,"Night",8.73164258372781
31.04,-73.95488739,40.77756119,-73.8646698,40.77025986,1,2015,4,27,2,5,"Morning",7.6402182222235
6.1,-73.971776,40.751348,-73.983243,40.750719,1,2010,2,26,6,8,"Morning",0.968463917490025
7,-73.973003,40.780414,-73.974194,40.794228,1,2013,6,6,5,21,"Night",1.53931597380287
6.1,-73.973795,40.751608,-73.958439,40.77264,1,2010,3,23,3,22,"Night",2.67244292165703
7.3,-73.981041,40.759573,-73.961755,40.777005,1,2010,11,21,1,13,"Mid-Day",2.52884969188398
18,-73.938437,40.75293,-73.976746,40.76459,1,2013,10,13,1,13,"Mid-Day",3.47737031501052
5.5,-73.993317,40.751942,-73.997657,40.761577,2,2014,9,14,1,4,"Morning",1.132010592224
12,-73.95587921,40.77372742,-73.98162842,40.7683754,5,2015,6,9,3,19,"Night",2.24854319226926
5.3,-73.988837,40.739647,-73.989742,40.730037,1,2009,1,1,5,19,"Night",1.07130040168517
5.3,-73.99643,40.743025,-73.990151,40.734584,1,2010,3,23,3,12,"Mid-Day",1.07741386124148
4.9,-73.99696,40.747282,-73.995133,40.760212,1,2011,1,12,4,19,"Night",1.44596309777188
8.9,-73.968205,40.791587,-73.939763,40.817875,1,2011,12,19,2,22,"Night",3.77826102093244
16,-73.974668,40.755783,-74.006774,40.742516,1,2012,10,9,3,18,"Night",3.08073494640494
5.7,-73.96023,40.76639,-73.977087,40.759477,5,2009,4,8,4,6,"Morning",1.61445689471172
6.5,-73.978037,40.749146,-73.995477,40.747303,1,2010,4,13,3,9,"Mid-Day",1.48336346159679
20.1,-73.862692,40.768948,-73.962283,40.758032,1,2010,7,21,4,22,"Night",8.47495488111959
7.3,-73.977563,40.778642,-73.952245,40.77809,1,2012,5,7,2,20,"Night",2.1326954407925
7.7,-73.993092,40.752727,-73.984477,40.778957,1,2012,6,2,7,4,"Morning",3.00552870564535
10.5,-73.973725,40.787222,-73.972495,40.764947,1,2012,6,26,3,13,"Mid-Day",2.47903148632303
7.5,-73.992225,40.748937,-73.981783,40.724557,1,2013,8,31,7,13,"Mid-Day",2.85011761150429
11,-73.993199,40.757647,-74.006996,40.730145,1,2013,11,15,6,21,"Night",3.27152586042984
7.3,-73.944649,40.779475,-73.963939,40.756514,1,2011,7,4,2,21,"Night",3.0261454012299
30.9,-73.862736,40.768956,-73.976544,40.759214,1,2012,3,20,3,16,"Evening",9.64587611486246
33,-73.874523,40.774107,-74.009562,40.73873,1,2012,11,24,7,22,"Night",12.0352602973749
7.5,-73.966627,40.766557,-73.965263,40.755181,2,2014,2,6,5,17,"Evening",1.27015942548872
10.1,-73.992408,40.724233,-73.964805,40.763894,2,2011,3,6,1,0,"Night",4.98563336073893
19.5,-73.963404,40.761669,-73.866215,40.736476,1,2013,6,13,5,2,"Night",8.65305909499055
16.5,-73.953113,40.779969,-73.993195,40.751581,1,2013,7,21,1,17,"Evening",4.62156024067099
9,-73.97449493,40.79085922,-73.97977448,40.77082062,2,2015,5,30,7,13,"Mid-Day",2.27210029675774
5.3,-73.952797,40.786405,-73.963592,40.771127,1,2010,9,24,6,15,"Evening",1.9267154470754
3.3,-74.005622,40.741095,-74.006707,40.744242,1,2010,10,9,7,3,"Morning",0.361672040401205
26.5,-73.9981842,40.74573135,-73.99167633,40.76295471,1,2015,3,11,4,17,"Evening",1.99205696976794
14.1,-73.9894475,40.741722,-73.992522,40.7392936,1,2010,1,3,1,16,"Evening",0.374176106050672
6.5,-73.959257,40.777557,-73.96767,40.762867,1,2011,1,8,7,14,"Evening",1.78047890750704
8.5,-73.966166,40.792384,-73.982239,40.777858,1,2012,12,18,3,17,"Evening",2.10716981062745
10.5,-73.969062,40.761432,-73.971073,40.782802,1,2011,6,2,5,17,"Evening",2.38226221847934
4,-73.976457,40.75629,-73.972648,40.761252,1,2012,9,14,6,7,"Morning",0.638240793473494
49.5,-73.95435333,40.70716095,-73.98733521,40.76377487,1,2015,6,9,3,8,"Morning",6.88125443790178
12.5,-73.917852,40.746526,-73.961593,40.777214,1,2009,8,20,5,5,"Morning",5.02152986348974
